stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,updated_on
2MLD Ulsoor STP,2023-02-26 23:45:00,7.07,25.40,10.13,45.58,35.80,2.40,4.60,7.16,3.37,2023030100
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023030100
KADUGODI 6 MLD STP,2023-02-28 23:45:00,7.79,23.10,1.30,3.43,173.02,88.41,17.57,42.43,4.26,2023030100
HORAMAVU 20 MLD,2023-02-28 23:45:00,7.38,25.90,0.59,3.30,29.08,6.00,15.29,7.78,2.95,2023030100
K AND C VALLEY 60 MLD,2023-02-28 23:45:00,7.55,25.10,1.33,3.90,32.15,5.46,11.56,10.13,3.33,2023030100
NAGASANDRA 20 MLD,2023-02-28 23:30:00,7.04,26.60,0.67,4.50,-,-,-,-,3.97,2023030100
RAJACANAL 40 MLD,2023-02-27 16:45:00,7.58,26.10,0.74,3.40,28.78,3.67,4.32,8.18,3.55,2023030100
YELLAMALAPACHETTY 15 MLD,2023-02-28 23:45:00,7.09,25.20,0.66,1.80,-,-,21.67,7.91,5.28,2023030100
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023030100
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023030100
MALLATHALLI 5 MLD,2023-02-28 23:45:00,7.57,-,1.07,2.67,22.06,4.11,4.27,12.00,4.27,2023030100
NAGASANDRA OLD 20 MLD,2023-02-28 23:45:00,6.6,23.50,0.13,0.19,53.34,6.98,32.01,10.13,1.05,2023030100
4MLD Cubbon Park TTP,2023-02-28 23:45:00,6.89,27.50,1.02,4.71,17.35,1.21,0.93,5.03,4.08,2023030100
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030100
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030100
KADABEESANAHALLI 50 MLD,2023-02-28 23:45:00,7.67,22.20,-,-,-,-,92.89,-,5.37,2023030100
STP Sarakki 5 MLD,2023-02-28 23:45:00,7.83,25.60,1.22,2.44,19.50,6.02,5.82,3.90,-,2023030100
Kempambudhi STP 1 MLD,2023-02-28 23:45:00,7.11,22.50,0.64,1.99,28.78,4.30,6.04,5.65,4.89,2023030100
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023030100
60 MLD V.Valley TTP,2023-02-28 23:45:00,4.18,24.00,0.05,0.12,20.62,2.47,3.25,6.75,2.74,2023030100
KR Puram STP 20 MLD,2023-02-28 23:45:00,7.33,22.50,2.90,5.80,82.45,11.54,122.16,0.00,0.93,2023030100
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023030100
35MLD Agaram STP,2023-02-28 13:15:00,5.54,20.20,0.06,0.25,21.90,1.60,9.20,1.44,-,2023030100
Chikka_Bagur_5_MLD_STP,2023-03-01 00:04:00,7.82,27.10,-,-,44.00,5.90,9.40,-,-,2023030100
Yelahanka 10MLD TTP,2023-02-28 23:45:00,6.92,23.00,0.84,3.32,14.80,5.30,147.90,2.96,2.72,2023030100
40MLD OLD Rajacanal STP,2023-02-28 23:45:00,7.48,23.10,1.67,5.18,26.80,6.40,9.20,6.70,5.01,2023030100
Hennur 1MLD TTP,2023-02-28 23:45:00,7.56,25.00,0.45,1.80,18.00,3.10,4.60,4.91,4.44,2023030100
2MLD Ulsoor STP,2023-02-26 23:45:00,7.07,25.40,10.13,45.58,35.80,2.40,4.60,7.16,3.37,2023030101
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023030101
KADUGODI 6 MLD STP,2023-03-01 00:45:00,7.66,22.50,1.30,3.37,173.92,89.02,18.23,43.05,4.46,2023030101
HORAMAVU 20 MLD,2023-03-01 00:45:00,7.43,26.00,0.58,3.40,29.08,5.98,15.30,7.71,2.90,2023030101
K AND C VALLEY 60 MLD,2023-03-01 00:45:00,7.57,24.80,1.32,3.90,32.06,5.48,11.50,10.35,3.30,2023030101
NAGASANDRA 20 MLD,2023-03-01 00:45:00,7.02,26.70,0.68,4.40,-,-,-,-,3.99,2023030101
RAJACANAL 40 MLD,2023-02-27 16:45:00,7.58,26.10,0.74,3.40,28.78,3.67,4.32,8.18,3.55,2023030101
YELLAMALAPACHETTY 15 MLD,2023-03-01 00:45:00,7.08,25.10,0.65,1.70,-,-,22.40,8.25,5.20,2023030101
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023030101
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023030101
MALLATHALLI 5 MLD,2023-03-01 00:45:00,7.62,-,1.07,2.68,22.06,4.10,4.29,11.82,4.29,2023030101
NAGASANDRA OLD 20 MLD,2023-03-01 00:45:00,6.6,23.50,0.14,0.21,53.43,6.99,31.25,9.48,1.05,2023030101
4MLD Cubbon Park TTP,2023-03-01 00:45:00,6.9,27.50,1.02,4.71,17.35,1.21,0.93,5.03,4.08,2023030101
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030101
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030101
KADABEESANAHALLI 50 MLD,2023-03-01 00:45:00,7.68,22.00,-,-,-,-,92.44,-,5.38,2023030101
STP Sarakki 5 MLD,2023-03-01 00:45:00,7.82,25.70,1.23,2.46,19.50,6.01,5.81,3.90,-,2023030101
Kempambudhi STP 1 MLD,2023-03-01 00:45:00,7.11,22.50,0.64,1.97,21.81,4.21,4.85,5.67,4.84,2023030101
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023030101
60 MLD V.Valley TTP,2023-03-01 00:45:00,4.23,23.90,0.05,0.12,20.62,2.47,3.25,6.75,2.68,2023030101
KR Puram STP 20 MLD,2023-03-01 00:45:00,7.33,22.50,2.86,5.72,82.64,11.57,122.08,0.00,0.74,2023030101
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023030101
35MLD Agaram STP,2023-02-28 13:15:00,5.54,20.20,0.06,0.25,21.90,1.60,9.20,1.44,-,2023030101
Chikka_Bagur_5_MLD_STP,2023-03-01 01:02:00,7.78,27.10,-,-,43.40,-,9.10,-,-,2023030101
Yelahanka 10MLD TTP,2023-03-01 01:00:00,6.93,23.00,0.93,3.62,14.60,4.90,135.00,2.93,2.57,2023030101
40MLD OLD Rajacanal STP,2023-03-01 01:00:00,7.47,23.10,1.64,5.08,26.50,6.40,8.90,6.62,4.92,2023030101
Hennur 1MLD TTP,2023-03-01 01:00:00,7.56,25.00,0.41,1.64,18.10,3.50,4.60,4.91,4.44,2023030101
2MLD Ulsoor STP,2023-02-26 23:45:00,7.07,25.40,10.13,45.58,35.80,2.40,4.60,7.16,3.37,2023030102
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023030102
KADUGODI 6 MLD STP,2023-03-01 01:45:00,7.77,22.50,1.30,3.36,173.23,88.26,17.93,42.51,5.50,2023030102
HORAMAVU 20 MLD,2023-03-01 01:45:00,7.42,26.00,0.59,3.20,29.09,5.97,15.36,7.82,2.95,2023030102
K AND C VALLEY 60 MLD,2023-03-01 01:45:00,7.59,24.70,1.33,3.90,31.97,5.51,11.47,10.47,3.33,2023030102
NAGASANDRA 20 MLD,2023-03-01 01:45:00,7.04,26.60,0.67,4.60,-,-,-,-,3.99,2023030102
RAJACANAL 40 MLD,2023-02-27 16:45:00,7.58,26.10,0.74,3.40,28.78,3.67,4.32,8.18,3.55,2023030102
YELLAMALAPACHETTY 15 MLD,2023-03-01 01:45:00,7.09,25.10,0.64,1.80,-,-,23.67,8.10,5.12,2023030102
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023030102
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023030102
MALLATHALLI 5 MLD,2023-03-01 01:45:00,7.61,-,1.07,2.68,22.08,4.11,4.29,12.02,4.29,2023030102
NAGASANDRA OLD 20 MLD,2023-03-01 01:45:00,6.61,23.50,0.14,0.21,53.43,6.95,31.44,9.32,1.04,2023030102
4MLD Cubbon Park TTP,2023-03-01 01:45:00,6.9,27.50,1.02,4.71,17.35,1.21,0.93,5.03,4.08,2023030102
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030102
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030102
KADABEESANAHALLI 50 MLD,2023-03-01 01:45:00,7.68,22.00,-,-,-,-,93.79,-,5.38,2023030102
STP Sarakki 5 MLD,2023-03-01 01:45:00,7.91,25.60,1.29,2.58,19.54,6.07,5.90,3.91,-,2023030102
Kempambudhi STP 1 MLD,2023-03-01 01:45:00,7.11,22.50,0.64,1.98,21.70,4.20,4.83,5.50,4.78,2023030102
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023030102
60 MLD V.Valley TTP,2023-03-01 01:45:00,4.26,23.90,0.05,0.12,20.57,2.49,3.21,6.75,2.61,2023030102
KR Puram STP 20 MLD,2023-03-01 01:45:00,7.33,22.40,2.82,5.64,82.51,11.55,122.21,0.00,0.74,2023030102
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023030102
35MLD Agaram STP,2023-02-28 13:15:00,5.54,20.20,0.06,0.25,21.90,1.60,9.20,1.44,-,2023030102
Chikka_Bagur_5_MLD_STP,2023-03-01 02:04:00,7.73,27.10,-,-,43.10,6.10,8.80,12.20,-,2023030102
Yelahanka 10MLD TTP,2023-03-01 02:00:00,6.92,23.00,0.98,3.86,14.60,4.90,135.70,2.92,2.62,2023030102
40MLD OLD Rajacanal STP,2023-03-01 02:00:00,7.47,23.00,1.66,5.15,26.60,6.40,8.70,6.65,4.98,2023030102
Hennur 1MLD TTP,2023-03-01 02:00:00,7.55,25.00,0.43,1.72,18.20,3.10,4.60,4.91,4.45,2023030102
2MLD Ulsoor STP,2023-02-26 23:45:00,7.07,25.40,10.13,45.58,35.80,2.40,4.60,7.16,3.37,2023030103
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023030103
KADUGODI 6 MLD STP,2023-03-01 02:45:00,7.80,22.50,1.30,3.40,173.37,88.12,18.57,41.88,4.05,2023030103
HORAMAVU 20 MLD,2023-03-01 02:45:00,7.42,26.00,0.60,3.20,29.01,6.03,14.75,7.97,3.00,2023030103
K AND C VALLEY 60 MLD,2023-03-01 02:45:00,7.58,24.90,1.32,3.90,31.93,5.47,11.45,10.34,3.30,2023030103
NAGASANDRA 20 MLD,2023-03-01 02:45:00,7.07,26.30,0.66,4.60,-,-,-,-,3.97,2023030103
RAJACANAL 40 MLD,2023-02-27 16:45:00,7.58,26.10,0.74,3.40,28.78,3.67,4.32,8.18,3.55,2023030103
YELLAMALAPACHETTY 15 MLD,2023-03-01 02:45:00,7.14,25.20,0.60,1.80,-,-,21.63,7.91,4.80,2023030103
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023030103
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023030103
MALLATHALLI 5 MLD,2023-03-01 02:45:00,7.62,-,1.07,2.68,22.09,4.12,4.30,12.12,4.30,2023030103
NAGASANDRA OLD 20 MLD,2023-03-01 02:45:00,6.62,23.40,0.14,0.21,53.52,7.19,30.56,9.08,1.04,2023030103
4MLD Cubbon Park TTP,2023-03-01 02:45:00,6.92,27.50,1.01,4.71,17.35,1.21,0.93,5.03,4.04,2023030103
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023030103
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023030103
KADABEESANAHALLI 50 MLD,2023-03-01 02:45:00,7.68,21.80,-,-,-,-,92.83,-,5.38,2023030103
STP Sarakki 5 MLD,2023-03-01 02:45:00,7.92,25.70,1.26,2.52,19.59,6.15,6.13,3.92,-,2023030103
Kempambudhi STP 1 MLD,2023-03-01 02:45:00,7.11,22.50,0.64,1.98,21.69,4.27,4.83,5.72,4.71,2023030103
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023030103
60 MLD V.Valley TTP,2023-03-01 02:45:00,4.27,23.80,0.05,0.12,20.58,2.51,3.21,6.78,2.76,2023030103
KR Puram STP 20 MLD,2023-03-01 02:45:00,7.34,22.40,2.79,5.58,82.68,11.57,122.90,0.00,0.74,2023030103
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023030103
35MLD Agaram STP,2023-02-28 13:15:00,5.54,20.20,0.06,0.25,21.90,1.60,9.20,1.44,-,2023030103
Chikka_Bagur_5_MLD_STP,2023-03-01 03:04:00,-,-,-,-,41.60,5.70,-,11.40,-,2023030103
Yelahanka 10MLD TTP,2023-03-01 03:00:00,6.92,23.00,1.06,4.10,14.60,5.00,138.70,2.92,2.54,2023030103
40MLD OLD Rajacanal STP,2023-03-01 03:00:00,7.47,23.00,1.65,5.11,26.40,6.40,8.40,6.60,4.95,2023030103
Hennur 1MLD TTP,2023-03-01 03:00:00,7.55,25.00,0.44,1.76,18.20,3.30,4.60,4.91,4.44,2023030103
2MLD Ulsoor STP,2023-02-26 23:45:00,7.07,25.40,10.13,45.58,35.80,2.40,4.60,7.16,3.37,2023030104
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023030104
KADUGODI 6 MLD STP,2023-03-01 03:45:00,7.65,22.60,1.40,3.33,174.60,89.20,18.41,42.48,4.81,2023030104
HORAMAVU 20 MLD,2023-03-01 03:45:00,7.44,26.00,0.59,3.30,28.98,6.05,14.52,8.04,2.95,2023030104
K AND C VALLEY 60 MLD,2023-03-01 03:45:00,7.59,24.60,1.30,3.90,32.05,5.48,11.52,10.40,3.25,2023030104
NAGASANDRA 20 MLD,2023-03-01 03:45:00,7.08,26.10,0.58,4.70,-,-,-,-,3.92,2023030104
RAJACANAL 40 MLD,2023-02-27 16:45:00,7.58,26.10,0.74,3.40,28.78,3.67,4.32,8.18,3.55,2023030104
YELLAMALAPACHETTY 15 MLD,2023-03-01 03:45:00,7.13,25.40,0.60,1.80,-,-,21.51,7.95,4.80,2023030104
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023030104
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023030104
MALLATHALLI 5 MLD,2023-03-01 03:45:00,7.61,-,1.07,2.68,22.09,4.12,4.29,12.00,4.29,2023030104
NAGASANDRA OLD 20 MLD,2023-03-01 03:45:00,6.62,23.40,0.16,0.24,53.89,7.24,32.06,9.40,1.04,2023030104
4MLD Cubbon Park TTP,2023-03-01 03:45:00,6.93,27.50,1.01,4.70,17.35,1.20,0.93,5.03,4.04,2023030104
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.00,-,-,-,0.00,0.00,0.00,-,-,2023030104
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.00,-,-,-,0.00,0.00,0.00,-,-,2023030104
KADABEESANAHALLI 50 MLD,2023-03-01 03:45:00,7.68,21.70,-,-,-,-,92.22,-,5.38,2023030104
STP Sarakki 5 MLD,2023-03-01 03:45:00,7.92,25.60,1.25,2.50,19.59,6.16,6.13,3.92,-,2023030104
Kempambudhi STP 1 MLD,2023-03-01 03:45:00,7.12,22.50,0.64,1.97,39.01,4.13,7.95,5.11,4.74,2023030104
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023030104
60 MLD V.Valley TTP,2023-03-01 03:45:00,4.29,23.80,0.05,0.12,20.57,2.50,3.21,6.80,2.61,2023030104
KR Puram STP 20 MLD,2023-03-01 03:45:00,7.34,22.30,2.78,5.56,82.35,11.53,122.87,0.00,0.74,2023030104
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023030104
35MLD Agaram STP,2023-02-28 13:15:00,5.54,20.20,0.06,0.25,21.90,1.60,9.20,1.44,-,2023030104
Chikka_Bagur_5_MLD_STP,2023-03-01 04:02:00,-,-,-,-,-,-,-,11.40,-,2023030104
Yelahanka 10MLD TTP,2023-03-01 04:00:00,6.92,23.00,1.12,4.36,14.60,5.00,140.80,2.92,2.49,2023030104
40MLD OLD Rajacanal STP,2023-03-01 04:00:00,7.47,23.00,1.64,5.08,26.40,6.40,9.20,6.60,4.92,2023030104
Hennur 1MLD TTP,2023-03-01 04:00:00,7.56,25.00,0.43,1.72,18.30,3.40,4.60,4.91,4.44,2023030104
2MLD Ulsoor STP,2023-02-26 23:45:00,7.07,25.40,10.13,45.58,35.80,2.40,4.60,7.16,3.37,2023030105
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023030105
KADUGODI 6 MLD STP,2023-03-01 04:45:00,7.75,22.40,1.30,3.34,173.35,88.51,18.51,42.17,5.91,2023030105
HORAMAVU 20 MLD,2023-03-01 04:45:00,7.47,26.20,0.58,3.40,28.99,6.04,14.57,7.99,2.90,2023030105
K AND C VALLEY 60 MLD,2023-03-01 04:45:00,7.59,24.70,1.31,3.90,32.18,5.50,11.60,10.40,3.27,2023030105
NAGASANDRA 20 MLD,2023-03-01 04:45:00,7.09,25.70,0.54,5.00,-,-,-,-,3.87,2023030105
RAJACANAL 40 MLD,2023-02-27 16:45:00,7.58,26.10,0.74,3.40,28.78,3.67,4.32,8.18,3.55,2023030105
YELLAMALAPACHETTY 15 MLD,2023-03-01 04:45:00,7.1,25.00,0.63,1.80,-,-,23.40,8.03,5.04,2023030105
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023030105
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023030105
MALLATHALLI 5 MLD,2023-03-01 04:45:00,7.6,-,1.07,2.68,22.09,4.12,4.28,12.07,4.28,2023030105
NAGASANDRA OLD 20 MLD,2023-03-01 04:45:00,6.61,23.30,0.17,0.25,54.67,6.82,35.84,8.12,1.04,2023030105
4MLD Cubbon Park TTP,2023-03-01 04:45:00,6.95,27.50,1.00,4.70,17.35,1.20,0.93,5.03,4.00,2023030105
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030105
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030105
KADABEESANAHALLI 50 MLD,2023-03-01 04:45:00,7.69,21.60,-,-,-,-,92.61,-,5.38,2023030105
STP Sarakki 5 MLD,2023-03-01 04:45:00,7.92,25.70,1.23,2.46,19.59,6.15,6.13,3.92,-,2023030105
Kempambudhi STP 1 MLD,2023-03-01 04:45:00,7.12,22.50,0.65,2.00,57.74,4.51,11.24,4.69,4.72,2023030105
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023030105
60 MLD V.Valley TTP,2023-03-01 04:45:00,4.3,23.70,0.05,0.12,20.57,2.51,3.20,6.77,2.68,2023030105
KR Puram STP 20 MLD,2023-03-01 04:45:00,7.34,22.30,2.78,5.56,82.72,11.58,123.21,0.00,0.74,2023030105
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023030105
35MLD Agaram STP,2023-02-28 13:15:00,5.54,20.20,0.06,0.25,21.90,1.60,9.20,1.44,-,2023030105
Chikka_Bagur_5_MLD_STP,2023-03-01 05:02:00,7.95,27.10,-,-,41.40,5.70,6.70,11.40,-,2023030105
Yelahanka 10MLD TTP,2023-03-01 05:00:00,6.91,23.10,1.19,4.66,14.50,5.00,140.70,2.90,1.47,2023030105
40MLD OLD Rajacanal STP,2023-03-01 05:00:00,7.47,22.90,1.65,5.11,26.30,6.40,7.70,6.57,4.95,2023030105
Hennur 1MLD TTP,2023-03-01 05:00:00,7.56,25.00,0.42,1.68,18.10,3.20,4.60,4.91,4.45,2023030105
2MLD Ulsoor STP,2023-02-26 23:45:00,7.07,25.40,10.13,45.58,35.80,2.40,4.60,7.16,3.37,2023030106
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023030106
KADUGODI 6 MLD STP,2023-03-01 05:45:00,7.73,22.40,1.30,3.35,173.35,88.71,18.36,42.44,3.67,2023030106
HORAMAVU 20 MLD,2023-03-01 05:45:00,7.46,26.00,0.60,3.30,28.92,6.13,14.12,8.08,3.00,2023030106
K AND C VALLEY 60 MLD,2023-03-01 05:45:00,7.59,24.70,1.30,4.00,32.53,5.51,11.78,10.38,3.25,2023030106
NAGASANDRA 20 MLD,2023-03-01 05:45:00,7.1,25.50,0.51,5.20,-,-,-,-,3.85,2023030106
RAJACANAL 40 MLD,2023-02-27 16:45:00,7.58,26.10,0.74,3.40,28.78,3.67,4.32,8.18,3.55,2023030106
YELLAMALAPACHETTY 15 MLD,2023-03-01 05:45:00,7.11,24.70,0.61,1.80,-,-,21.32,7.97,4.88,2023030106
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023030106
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023030106
MALLATHALLI 5 MLD,2023-03-01 05:45:00,7.63,-,1.07,2.69,22.09,4.12,4.30,12.04,4.30,2023030106
NAGASANDRA OLD 20 MLD,2023-03-01 05:45:00,6.62,23.30,0.17,0.25,55.24,6.77,37.78,8.04,1.05,2023030106
4MLD Cubbon Park TTP,2023-03-01 05:45:00,6.95,27.40,1.00,4.70,17.35,1.20,0.93,5.03,4.00,2023030106
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030106
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030106
KADABEESANAHALLI 50 MLD,2023-03-01 05:45:00,7.69,21.60,-,-,-,-,93.29,-,5.38,2023030106
STP Sarakki 5 MLD,2023-03-01 05:45:00,7.91,25.60,1.25,2.50,19.60,6.16,6.09,3.92,-,2023030106
Kempambudhi STP 1 MLD,2023-03-01 05:45:00,7.11,22.50,0.63,1.95,21.74,4.30,4.84,5.99,4.64,2023030106
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023030106
60 MLD V.Valley TTP,2023-03-01 05:45:00,4.31,23.70,0.05,0.12,20.57,2.54,3.21,6.81,2.55,2023030106
KR Puram STP 20 MLD,2023-03-01 05:45:00,7.34,22.20,2.80,5.60,82.53,11.55,123.66,0.00,0.74,2023030106
1.5 MLD Lalbagh TTP,2023-01-20 11:44:30,6.37,33.80,0.46,2.30,18.74,1.66,1.28,2.02,2.88,2023030106
35MLD Agaram STP,2023-02-28 13:15:00,5.54,20.20,0.06,0.25,21.90,1.60,9.20,1.44,-,2023030106
Chikka_Bagur_5_MLD_STP,2023-03-01 06:04:00,8.01,27.10,-,-,42.10,5.70,7.50,11.40,-,2023030106
Yelahanka 10MLD TTP,2023-03-01 06:00:00,6.9,23.10,1.24,4.92,14.50,5.00,139.00,2.90,0.74,2023030106
40MLD OLD Rajacanal STP,2023-03-01 06:00:00,7.47,22.90,1.65,5.11,26.00,6.40,8.30,6.50,4.95,2023030106
Hennur 1MLD TTP,2023-03-01 06:00:00,7.56,25.00,0.42,1.68,18.30,3.60,4.60,4.91,4.44,2023030106
2MLD Ulsoor STP,2023-02-26 23:45:00,7.07,25.40,10.13,45.58,35.80,2.40,4.60,7.16,3.37,2023030107
CHIKKABANAVARA 5 MLD,2023-02-28 23:00:00,7.29,26.20,0.74,3.60,39.03,7.46,10.76,16.16,-,2023030107
KADUGODI 6 MLD STP,2023-03-01 06:45:00,7.64,22.60,1.40,3.34,175.57,89.11,19.50,41.66,4.89,2023030107
HORAMAVU 20 MLD,2023-03-01 06:45:00,7.48,26.20,0.60,3.20,28.89,6.18,13.86,8.21,3.00,2023030107
K AND C VALLEY 60 MLD,2023-03-01 06:45:00,7.58,24.70,1.30,4.00,32.54,5.49,11.79,10.26,3.25,2023030107
NAGASANDRA 20 MLD,2023-03-01 06:45:00,7.11,25.40,0.50,5.20,-,-,-,-,3.81,2023030107
RAJACANAL 40 MLD,2023-02-27 16:45:00,7.58,26.10,0.74,3.40,28.78,3.67,4.32,8.18,3.55,2023030107
YELLAMALAPACHETTY 15 MLD,2023-03-01 06:45:00,7.12,24.90,0.61,1.80,-,-,21.93,8.27,4.88,2023030107
BELLANDUR 90 MLD,2023-01-20 11:00:00,8.24,23.90,0.51,0.60,26.36,4.47,6.14,7.99,-,2023030107
DODDABELE 20 MLD,2022-12-09 11:45:00,7.29,24.40,0.17,2.40,40.24,7.73,10.41,12.16,4.37,2023030107
MALLATHALLI 5 MLD,2023-03-01 06:45:00,7.69,-,1.08,2.71,22.10,4.12,4.33,12.19,4.33,2023030107
NAGASANDRA OLD 20 MLD,2023-03-01 06:45:00,6.63,23.20,0.15,0.23,55.78,6.69,39.92,6.61,1.05,2023030107
4MLD Cubbon Park TTP,2023-03-01 06:45:00,6.95,27.40,1.00,4.70,17.35,1.20,0.93,5.03,4.00,2023030107
Challagatta Valley 30 MLD,2022-05-20 13:24:51,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030107
Challagatta Valley 218 MLD,2022-07-21 19:26:37,0.0,-,-,-,0.00,0.00,0.00,-,-,2023030107
KADABEESANAHALLI 50 MLD,2023-03-01 06:45:00,7.69,21.60,-,-,-,-,95.21,-,5.38,2023030107
STP Sarakki 5 MLD,2023-03-01 06:45:00,7.92,25.40,1.23,2.46,19.53,6.07,5.95,3.91,-,2023030107
Kempambudhi STP 1 MLD,2023-03-01 06:45:00,7.12,22.50,0.64,1.99,21.50,4.23,4.80,5.67,4.40,2023030107
Mailasandra STP 75 MLD,2023-02-06 17:00:00,7.57,21.90,1.20,0.30,45.22,8.27,14.59,13.91,0.38,2023030107
